id,tweet_url,created_at,parsed_created_at,user_screen_name,text,tweet_type,coordinates,hashtags,media,urls,favorite_count,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_or_quote_id,retweet_or_quote_screen_name,retweet_or_quote_user_id,source,user_id,user_created_at,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_statuses_count,user_time_zone,user_urls,user_verified
1576601454436962304,https://twitter.com/ambikadasi789/status/1576601454436962304,Sun Oct 02 15:54:13 +0000 2022,2022-10-02 15:54:13+00:00,ambikadasi789,"#बलिप्रथा_बन्द_गरौँ
पशु बलि एक क्रूर कर्म हो। हामीले कुनै पशुको बलि नभएर आफूमा भएका अवगुणहरुको बलि दिनुपर्छ। https://t.co/SqkwXZcZi8",retweet,,बलिप्रथा_बन्द_गरौँ,,,12,,,,ne,,,0,1576582807169572864,RamanChy6,1491611490763243534,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1553409523066368000,Sat Jul 30 16:01:33 +0000 2022,False,sat saheb 🙏,8451,66,11,0,,Ambika Adhikari🌼,8522,,,False
1576601551832944640,https://twitter.com/ambikadasi789/status/1576601551832944640,Sun Oct 02 15:54:36 +0000 2022,2022-10-02 15:54:36+00:00,ambikadasi789,"#बलिप्रथा_बन्द_गरौँ

Save Animals
👉🏻 आज शिक्षित समाजले पशु बलिको विषयमा विचार गरेर आफ्ना शास्त्रहरु नियाल्न सक्छ। ज्ञानी मानिसले भगवानको संविधानमा विश्वास गर्छ। पशु बलिको बारेमा थप जानकारीका लागि सन्त रामपालजी महाराजद्वारा लिखित पुस्तक ज्ञान गंगा पढ्नुहोस्। https://t.co/TDPiMt95nf",retweet,,बलिप्रथा_बन्द_गरौँ,,,14,,,,ne,,,0,1576579478759047169,DasTayade,1340913833150431232,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1553409523066368000,Sat Jul 30 16:01:33 +0000 2022,False,sat saheb 🙏,8457,66,11,0,,Ambika Adhikari🌼,8528,,,False
1576601616429375489,https://twitter.com/ambikadasi789/status/1576601616429375489,Sun Oct 02 15:54:51 +0000 2022,2022-10-02 15:54:51+00:00,ambikadasi789,"#बलिप्रथा_बन्द_गरौँ

Save Animals
देवी भागवतमा उल्लेख छ, “जिउँदो पशुलाई मारी पेट भर्नेले ७ जन्म खरायो, ७ जन्म माछा, तीन जन्म सुँगुर, ७ जन्म कुखुरा र पशु जुनी हुँदै सर्प, बिच्छी, आदि अनेकौँ जुनी प्राप्त गरेर कष्ट भोग्नुपर्छ।”
अधिक जानकारीका लागि पढ्नुहोस् -  ज्ञान गंगा। https://t.co/T2Tqof11iG",retweet,,बलिप्रथा_बन्द_गरौँ,,,10,,,,ne,,,0,1576578490115100672,NarayanThapaMg1,1431552383574806531,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1553409523066368000,Sat Jul 30 16:01:33 +0000 2022,False,sat saheb 🙏,8461,66,11,0,,Ambika Adhikari🌼,8532,,,False
1576601630115786755,https://twitter.com/GovindSaaleek/status/1576601630115786755,Sun Oct 02 15:54:55 +0000 2022,2022-10-02 15:54:55+00:00,GovindSaaleek,"गधालाई हामी मूर्खको प्रतीक बनाउँछौँ । तर त्यही गधा पनि एकपटक खसेको खाल्डोमा फेरि फेरि पर्दैन । तर्किएर अगाडि जान्छ ।
तर हामी पटक पटक त्यही खाल्डोमा पर्छौं र पनि हामीमा कहिल्यै चेत आउन्न । अब चुनावलाई नै हेरौं न !😉",retweet,,,,,17,,,,ne,,,0,1576594483730186241,BabuLalBhandar2,921024733319127040,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",3237101262,Fri Jun 05 17:12:51 +0000 2015,False,🇳🇵🇳🇵साँझ बिहानको पेट पाल्ने जोहो गर्न हातमा ठेला उठाउने सामान्य मजदुर बायो लेख्ने औकात छैन 🇳🇵🇳🇵,355504,2320,1141,1,,🇳🇵SaaLeeK🇳🇵,219429,,,False
1576601651703873537,https://twitter.com/GovindS41246438/status/1576601651703873537,Sun Oct 02 15:55:00 +0000 2022,2022-10-02 15:55:00+00:00,GovindS41246438,"#बलिप्रथा_बन्द_गरौँ

Save Animals

👉🏻 पशु बलि एक क्रूर कर्म हो। हामीले कुनै पशुको बलि नभएर आफूमा भएका अवगुणहरुको बलि दिनुपर्छ। https://t.co/9RTWNCitEW",original,,बलिप्रथा_बन्द_गरौँ,,https://twitter.com/i/web/status/1576601651703873537,0,,,,ne,,False,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1540025102796214274,Thu Jun 23 17:33:22 +0000 2022,False,Bhakti,629,63,82,0,,Govind Shelke,1053,,,False
1576601865567232000,https://twitter.com/bhadur_tika/status/1576601865567232000,Sun Oct 02 15:55:51 +0000 2022,2022-10-02 15:55:51+00:00,bhadur_tika,"#बलिप्रथा_बन्द_गरौँ 👉🏻 देवी भागवतमा उल्लेख छ, “जिउँदो पशुलाई मारी पेट भर्नेले ७ जन्म खरायो, ७ जन्म माछा, तीन जन्म सुँगुर, ७ जन्म कुखुरा र पशु जुनी हुँदै सर्प, बिच्छी, आदि अनेकौँ जुनी प्राप्त गरेर कष्ट भोग्नुपर्छ।”
अधिक जानकारीका लागि पढ्नुहोस् -  ज्ञान गंगा।",original,,बलिप्रथा_बन्द_गरौँ,,https://twitter.com/i/web/status/1576601865567232000,0,,,,ne,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1479636040801349632,Sat Jan 08 02:09:17 +0000 2022,False,,13386,87,7,0,,TIKA BHADUR NEUPANE,13866,,,False
1576601933204246529,https://twitter.com/Madan79253787/status/1576601933204246529,Sun Oct 02 15:56:07 +0000 2022,2022-10-02 15:56:07+00:00,Madan79253787,"#बलिप्रथा_बन्द_गरौँ
#जीवहत्या_महापाप         आज शिक्षित समाजले पशु बलिको विषयमा विचार गरेर आफ्ना शास्त्रहरु नियाल्न सक्छ। ज्ञानी मानिसले भगवानको संविधानमा विश्वास गर्छ। पशु बलिको बारेमा थप जानकारीका लागि सन्त रामपालजी महाराजद्वारा लिखित पुस्तक ज्ञान गंगा पढ्नुहोस्।",retweet,,बलिप्रथा_बन्द_गरौँ जीवहत्या_महापाप,,,8,,,,ne,,,0,1576551155701669893,sanchit27197534,1462394797457494017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1559636252,Mon Jul 01 04:31:11 +0000 2013,False,"Conservation Biologist, involved in conservation and use of Agriculture genetic resources for food and agriculture.",42060,417,572,0,"Lalitpur, Nepal",Madan,41670,,,False
1576601984601190406,https://twitter.com/baljit_das/status/1576601984601190406,Sun Oct 02 15:56:19 +0000 2022,2022-10-02 15:56:19+00:00,baljit_das,"#बलिप्रथा_बन्द_गरौँ

Save Animals

👉🏻 पशु बलि एक क्रूर कर्म हो। हामीले कुनै पशुको बलि नभएर आफूमा भएका अवगुणहरुको बलि दिनुपर्छ। https://t.co/2Fek0uJTsq",retweet,,बलिप्रथा_बन्द_गरौँ,,,6,,,,ne,,,0,1576597329993342976,RanjitaBudhath1,1563400786435928064,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1434540520685006858,Sun Sep 05 15:35:33 +0000 2021,False,Human beings is our caste...,32777,410,901,0,,Baljit Das,33523,,,False
1576602027702255616,https://twitter.com/reshamrokaya1/status/1576602027702255616,Sun Oct 02 15:56:29 +0000 2022,2022-10-02 15:56:29+00:00,reshamrokaya1,"#बलिप्रथा_बन्द_गरौँ 👉🏻 देवी भागवतमा उल्लेख छ, “जिउँदो पशुलाई मारी पेट भर्नेले ७ जन्म खरायो, ७ जन्म माछा, तीन जन्म सुँगुर, ७ जन्म कुखुरा र पशु जुनी हुँदै सर्प, बिच्छी, आदि अनेकौँ जुनी प्राप्त गरेर कष्ट भोग्नुपर्छ।”
अधिक जानकारीका लागि पढ्नुहोस् -  ज्ञान गंगा।",retweet,,बलिप्रथा_बन्द_गरौँ,,,0,,,,ne,,,0,1576601865567232000,bhadur_tika,1479636040801349632,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1550418347631824897,Fri Jul 22 09:53:10 +0000 2022,False,,2976,14,0,0,,resham rokaya,3166,,,False
1576602054973624320,https://twitter.com/reshamrokaya1/status/1576602054973624320,Sun Oct 02 15:56:36 +0000 2022,2022-10-02 15:56:36+00:00,reshamrokaya1,"#बलिप्रथा_बन्द_गरौँ

Save Animals

👉🏻 पशु बलि एक क्रूर कर्म हो। हामीले कुनै पशुको बलि नभएर आफूमा भएका अवगुणहरुको बलि दिनुपर्छ। https://t.co/9RTWNCitEW",retweet,,बलिप्रथा_बन्द_गरौँ,,,0,,,,ne,,,0,1576601651703873537,GovindS41246438,1540025102796214274,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1550418347631824897,Fri Jul 22 09:53:10 +0000 2022,False,,2977,14,0,0,,resham rokaya,3167,,,False
